windspeed,date
2.655914032,2021-07-14 16:00:00
2.559135111,2021-07-14 17:00:00
2.250400114,2021-07-14 18:00:00
2.603450587,2021-07-14 19:00:00
2.978054071,2021-07-14 20:00:00
2.521773949,2021-07-14 21:00:00
2.416869917,2021-07-14 22:00:00
1.505324259,2021-07-14 23:00:00
0.798829663,2021-07-15 00:00:00
1.934859515,2021-07-15 01:00:00
2.182891308,2021-07-15 02:00:00
1.192782546,2021-07-15 03:00:00
0.160168521,2021-07-15 04:00:00
1.066335801,2021-07-15 05:00:00
1.78759045,2021-07-15 06:00:00
1.402138715,2021-07-15 07:00:00
1.53603872,2021-07-15 08:00:00
2.092483548,2021-07-15 09:00:00
2.292239227,2021-07-15 10:00:00
2.342412926,2021-07-15 11:00:00
2.024543592,2021-07-15 12:00:00
1.748023619,2021-07-15 13:00:00
1.884327088,2021-07-15 14:00:00
2.117538627,2021-07-15 15:00:00
2.053501097,2021-07-15 16:00:00
2.045211581,2021-07-15 17:00:00
1.349810879,2021-07-15 18:00:00
1.71671305,2021-07-15 19:00:00
1.744884547,2021-07-15 20:00:00
1.743024234,2021-07-15 21:00:00
1.779567373,2021-07-15 22:00:00
1.783920567,2021-07-15 23:00:00
1.35553937,2021-07-16 00:00:00
1.255628447,2021-07-16 01:00:00
1.494317808,2021-07-16 02:00:00
1.874211571,2021-07-16 03:00:00
1.917622736,2021-07-16 04:00:00
2.419114733,2021-07-16 05:00:00
2.761999767,2021-07-16 06:00:00
3.227322717,2021-07-16 07:00:00
3.595895113,2021-07-16 08:00:00
3.508402255,2021-07-16 09:00:00
3.391208305,2021-07-16 10:00:00
3.253669111,2021-07-16 11:00:00
3.488989708,2021-07-16 12:00:00
3.264954317,2021-07-16 13:00:00
2.930341611,2021-07-16 14:00:00
2.97748372,2021-07-16 15:00:00
2.785440773,2021-07-16 16:00:00
2.089639538,2021-07-16 17:00:00
1.33613177,2021-07-16 18:00:00
1.469535187,2021-07-16 19:00:00
1.614149529,2021-07-16 20:00:00
1.58156517,2021-07-16 21:00:00
1.561783959,2021-07-16 22:00:00
1.474166598,2021-07-16 23:00:00
1.526179241,2021-07-17 00:00:00
1.838593832,2021-07-17 01:00:00
2.186290685,2021-07-17 02:00:00
2.143719158,2021-07-17 03:00:00
2.341148739,2021-07-17 04:00:00
2.18034225,2021-07-17 05:00:00
2.029728068,2021-07-17 06:00:00
1.887327151,2021-07-17 07:00:00
2.305344351,2021-07-17 08:00:00
1.937445982,2021-07-17 09:00:00
1.748669246,2021-07-17 10:00:00
1.751535674,2021-07-17 11:00:00
1.848103064,2021-07-17 12:00:00
2.483101437,2021-07-17 13:00:00
2.294216852,2021-07-17 14:00:00
2.628497418,2021-07-17 15:00:00
1.829267205,2021-07-17 16:00:00
0.92706998,2021-07-17 17:00:00
0.995767793,2021-07-17 18:00:00
1.488025796,2021-07-17 19:00:00
1.800891054,2021-07-17 20:00:00
2.09362155,2021-07-17 21:00:00
2.097350222,2021-07-17 22:00:00
1.986021147,2021-07-17 23:00:00
1.004026348,2021-07-18 00:00:00
0.493009951,2021-07-18 01:00:00
0.515218429,2021-07-18 02:00:00
1.146522453,2021-07-18 03:00:00
1.569149719,2021-07-18 04:00:00
1.601597823,2021-07-18 05:00:00
1.60364241,2021-07-18 06:00:00
1.605421458,2021-07-18 07:00:00
1.313972261,2021-07-18 08:00:00
1.43086844,2021-07-18 09:00:00
1.818309264,2021-07-18 10:00:00
2.154716145,2021-07-18 11:00:00
2.189314101,2021-07-18 12:00:00
2.225652903,2021-07-18 13:00:00
1.917224718,2021-07-18 14:00:00
1.438642104,2021-07-18 15:00:00
1.439974765,2021-07-18 16:00:00
1.481544366,2021-07-18 17:00:00
0.997811012,2021-07-18 18:00:00
0.910081921,2021-07-18 19:00:00
0.596089248,2021-07-18 20:00:00
0.324436496,2021-07-18 21:00:00
0.577345267,2021-07-18 22:00:00
1.019536188,2021-07-18 23:00:00
0.861679437,2021-07-19 00:00:00
0.834524031,2021-07-19 01:00:00
1.059363069,2021-07-19 02:00:00
1.147322147,2021-07-19 03:00:00
0.969660227,2021-07-19 04:00:00
0.732815815,2021-07-19 05:00:00
0.971747018,2021-07-19 06:00:00
0.867220605,2021-07-19 07:00:00
0.938124562,2021-07-19 08:00:00
0.862438782,2021-07-19 09:00:00
0.992115772,2021-07-19 10:00:00
1.249487665,2021-07-19 11:00:00
1.474997242,2021-07-19 12:00:00
1.501551216,2021-07-19 13:00:00
1.139281288,2021-07-19 14:00:00
1.008644008,2021-07-19 15:00:00
